START_DATE*,START_TIME,END_DATE*,END_TIME,CATEGORY*,TIME,START*,STOP*,MILES*,PURPOSE*
10-09-2016 14:04,02:04:00 PM,10-09-2016 14:23,12:05:00 AM,Business,04:50:00 AM,Unknown Location,Unknown Location,7.7,Temporary Site
10-10-2016 17:22,05:22:00 PM,10-10-2016 17:28,01:05:00 AM,Business,10:01:00 AM,Islamabad,Islamabad,1.7,
10-10-2016 17:33,05:33:00 PM,10-10-2016 18:13,02:05:00 AM,Business,07:43:00 AM,Islamabad,Unknown Location,9.5,
10-11-2016 01:27,01:27:00 AM,10-11-2016 02:08,03:05:00 AM,Business,08:32:00 AM,Unknown Location,R?walpindi,17.1,Meeting
10-12-2016 19:18,07:18:00 PM,10-12-2016 19:21,04:05:00 AM,Business,01:38:00 AM,R?walpindi,Unknown Location,18.4,
13-10-2016,11:20:00 AM,10/13/2016 11:58,05:05:00 AM,Business,08:47:00 AM,Unknown Location,Islamabad,9.8,
13-10-2016,12:08:00 PM,10/13/2016 12:14,06:05:00 AM,Business,05:45:00 PM,Islamabad,Islamabad,1,
13-10-2016,01:02:00 PM,10/13/2016 13:02,07:05:00 AM,Business,05:57:00 PM,Islamabad,Islamabad,0.7,
13-10-2016,01:37:00 PM,10/13/2016 13:46,08:05:00 AM,Business,06:03:00 PM,Islamabad,Islamabad,2.3,
13-10-2016,04:08:00 PM,10/13/2016 16:53,09:05:00 AM,Business,06:28:00 PM,Islamabad,Unknown Location,10.9,
14-10-2016,08:50:00 AM,10/14/2016 9:44,10:05:00 AM,Business,04:57:00 PM,Unknown Location,R?walpindi,12.7,
14-10-2016,10:16:00 AM,10/14/2016 10:52,11:05:00 AM,Business,01:15:00 AM,R?walpindi,Unknown Location,12.4,
14-10-2016,03:56:00 PM,10/14/2016 16:20,12:05:00 PM,Business,12:49:00 AM,Unknown Location,Unknown Location,3.8,
14-10-2016,11:54:00 PM,10/15/2016 2:06,01:05:00 PM,Business,08:09:00 PM,Unknown Location,R?walpindi,17,Meeting
15-10-2016,10:28:00 PM,10/15/2016 22:48,02:05:00 PM,Business,01:11:00 PM,Morrisville,Morrisville,6.2,
16-10-2016,12:01:00 AM,10/16/2016 0:14,03:05:00 PM,Business,03:37:00 PM,Morrisville,Cary,3.1,
16-10-2016,12:52:00 PM,10/16/2016 13:11,04:05:00 PM,Business,03:04:00 PM,Cary,Durham,10.5,Meeting
16-10-2016,02:40:00 PM,10/16/2016 15:01,05:05:00 PM,Business,03:13:00 AM,Durham,Morrisville,8.1,
16-10-2016,03:10:00 PM,10/16/2016 15:19,06:05:00 PM,Business,02:25:00 AM,Morrisville,Cary,3.1,
16-10-2016,07:27:00 PM,10/16/2016 19:33,07:05:00 PM,Business,02:55:00 AM,Whitebridge,Parkway,2.1,Meeting
16-10-2016,08:30:00 PM,10/16/2016 20:39,08:05:00 PM,Business,11:38:00 PM,Cary,Morrisville,4.3,
16-10-2016,09:34:00 PM,10/16/2016 21:41,09:05:00 PM,Business,11:35:00 PM,Morrisville,Cary,2.5,Meal/Entertain
17-10-2016,03:19:00 PM,10/17/2016 15:57,10:05:00 PM,Business,11:31:00 PM,Cary,Raleigh,20.6,
17-10-2016,04:29:00 PM,10/17/2016 17:11,11:05:00 PM,Business,06:46:00 AM,Raleigh,Cary,17.6,
17-10-2016,06:02:00 PM,10/17/2016 18:16,12:05:00 AM,Business,06:36:00 AM,Cary,Apex,5.6,
17-10-2016,06:31:00 PM,10/17/2016 18:45,01:05:00 AM,Business,06:03:00 AM,Apex,Apex,3.3,
17-10-2016,07:08:00 PM,10/17/2016 19:25,02:05:00 AM,Business,06:34:00 AM,Apex,Cary,5.3,
18-10-2016,08:12:00 AM,10/18/2016 8:22,03:05:00 AM,Business,06:57:00 AM,Whitebridge,Edgehill Farms,3.3,
18-10-2016,08:53:00 AM,10/18/2016 9:02,04:05:00 AM,Business,06:53:00 PM,Edgehill Farms,Whitebridge,3.3,
18-10-2016,10:41:00 AM,10/18/2016 11:09,05:05:00 AM,Business,07:12:00 PM,Cary,Morrisville,7.9,Temporary Site
18-10-2016,06:12:00 PM,10/18/2016 18:33,06:05:00 AM,Business,06:24:00 PM,Oakland,Emeryville,13,
18-10-2016,07:03:00 PM,10/18/2016 19:13,07:05:00 AM,Business,11:53:00 AM,Emeryville,Berkeley,3,
18-10-2016,08:31:00 PM,10/18/2016 20:37,08:05:00 AM,Business,12:02:00 PM,Berkeley,Emeryville,3,
19-10-2016,09:33:00 AM,10/19/2016 9:47,09:05:00 AM,Business,11:34:00 AM,Emeryville,Oakland,3.8,
19-10-2016,09:54:00 AM,10/19/2016 10:21,10:05:00 AM,Business,11:32:00 PM,Oakland,San Francisco,9.5,
19-10-2016,01:45:00 PM,10/19/2016 13:56,11:05:00 AM,Business,12:11:00 AM,SOMISSPO,French Quarter,1.7,
19-10-2016,02:02:00 PM,10/19/2016 14:31,12:05:00 PM,Business,09:20:00 PM,San Francisco,Berkeley,10.8,
19-10-2016,03:44:00 PM,10/19/2016 16:02,01:05:00 PM,Business,10:03:00 PM,West Berkeley,North Berkeley Hills,4.1,
19-10-2016,04:06:00 PM,10/19/2016 16:19,02:05:00 PM,Business,09:21:00 PM,North Berkeley Hills,Southside,2.2,
19-10-2016,04:33:00 PM,10/19/2016 17:01,03:05:00 PM,Business,09:59:00 PM,Berkeley,Emeryville,4.6,
20-10-2016,11:26:00 AM,10/20/2016 11:34,04:05:00 PM,Business,10:32:00 PM,Emeryville,Berkeley,3.1,
20-10-2016,12:19:00 PM,10/20/2016 13:17,05:05:00 PM,Business,04:39:00 AM,Berkeley,San Jose,47.7,
20-10-2016,08:44:00 PM,10/20/2016 21:37,06:05:00 PM,Business,04:46:00 AM,San Jose,Emeryville,44.6,
21-10-2016,10:06:00 AM,10/21/2016 10:21,07:05:00 PM,Business,09:21:00 PM,Emeryville,Oakland,13.2,
22-10-2016,12:54:00 AM,10/22/2016 1:09,08:05:00 PM,Business,08:59:00 AM,Morrisville,Cary,8.7,
22-10-2016,01:26:00 PM,10/22/2016 14:03,09:05:00 PM,Business,07:11:00 PM,Cary,Raleigh,17.2,
22-10-2016,05:08:00 PM,10/22/2016 17:55,10:05:00 PM,Business,07:39:00 AM,Raleigh,Cary,14,
23-10-2016,09:24:00 AM,10/23/2016 10:05,11:05:00 PM,Business,04:57:00 AM,Cary,Raleigh,28.1,
23-10-2016,12:17:00 PM,10/23/2016 12:59,12:05:00 AM,Business,01:41:00 PM,Raleigh,Cary,28.2,
23-10-2016,07:04:00 PM,10/23/2016 19:14,01:05:00 AM,Business,11:48:00 AM,Cary,Morrisville,3.1,Meal/Entertain
23-10-2016,09:10:00 PM,10/23/2016 21:25,02:05:00 AM,Business,06:01:00 AM,Morrisville,Cary,3.1,Customer Visit
24-10-2016,02:57:00 PM,10/24/2016 15:26,03:05:00 AM,Business,04:55:00 AM,Cary,Durham,16.4,
24-10-2016,03:33:00 PM,10/24/2016 16:13,04:05:00 AM,Business,12:08:00 PM,Durham,Morrisville,15.4,
24-10-2016,04:34:00 PM,10/24/2016 16:41,05:05:00 AM,Business,12:32:00 PM,Morrisville,Cary,2.2,
25-10-2016,01:27:00 PM,10/25/2016 14:08,06:05:00 AM,Business,12:31:00 PM,Cary,Apex,11.2,
25-10-2016,03:04:00 PM,10/25/2016 15:11,07:05:00 AM,Business,04:38:00 PM,Apex,Eagle Rock,2.2,
25-10-2016,03:16:00 PM,10/25/2016 15:33,08:05:00 AM,Business,04:01:00 PM,Eagle Rock,Cary,3.6,
25-10-2016,08:00:00 PM,10/25/2016 20:11,09:05:00 AM,Business,04:49:00 PM,Whitebridge,Savon Height,3.6,Meal/Entertain
25-10-2016,08:54:00 PM,10/25/2016 21:03,10:05:00 AM,Business,01:05:00 PM,Savon Height,Parkway,4.9,
25-10-2016,10:24:00 PM,10/25/2016 22:45,11:05:00 AM,Business,01:11:00 PM,Parkway,Whitebridge,8.7,Errand/Supplies
26-10-2016,07:25:00 PM,10/26/2016 19:31,12:05:00 PM,Business,12:41:00 PM,Whitebridge,Parkway,2.1,Meeting
26-10-2016,08:53:00 PM,10/26/2016 21:03,01:05:00 PM,Business,04:40:00 PM,Parkway,Whitebridge,2.1,
27-10-2016,06:51:00 PM,10/27/2016 19:16,02:05:00 PM,Business,04:12:00 PM,Cary,Morrisville,8.4,Meeting
27-10-2016,07:20:00 PM,10/27/2016 19:35,03:05:00 PM,Business,07:14:00 PM,Morrisville,Morrisville,5.9,
27-10-2016,07:52:00 PM,10/27/2016 20:21,04:05:00 PM,Business,07:45:00 PM,Huntington Woods,Huntington Woods,12.1,
27-10-2016,08:47:00 PM,10/27/2016 20:54,05:05:00 PM,Business,08:13:00 PM,Huntington Woods,Weston,3.9,
27-10-2016,09:26:00 PM,10/27/2016 21:48,06:05:00 PM,Business,08:18:00 PM,Morrisville,Cary,6.2,
28-10-2016,11:34:00 AM,10/28/2016 11:52,07:05:00 PM,Business,08:39:00 PM,Cary,Durham,10.4,Meeting
28-10-2016,01:06:00 PM,10/28/2016 13:36,08:05:00 PM,Business,07:31:00 AM,Durham,Cary,9.9,Meeting
28-10-2016,03:53:00 PM,10/28/2016 17:59,09:05:00 PM,Business,06:59:00 AM,Cary,Winston Salem,107,Meeting
28-10-2016,06:13:00 PM,10/28/2016 20:07,10:05:00 PM,Business,05:12:00 AM,Winston Salem,Asheville,133.6,Meeting
28-10-2016,08:13:00 PM,10/28/2016 22:00,11:05:00 PM,Business,03:52:00 AM,Asheville,Topton,91.8,Meeting
29-10-2016,03:22:00 PM,10/29/2016 17:05,12:05:00 AM,Business,02:52:00 AM,Topton,Hayesville,40.7,Meeting
29-10-2016,05:13:00 PM,10/29/2016 19:19,01:05:00 AM,Business,08:43:00 AM,Hayesville,Topton,75.7,
30-10-2016,07:49:00 AM,10/30/2016 8:30,02:05:00 AM,Business,07:52:00 AM,Topton,Bryson City,29.8,
30-10-2016,09:07:00 AM,10/30/2016 10:09,03:05:00 AM,Business,06:16:00 PM,Bryson City,Bryson City,16.3,
30-10-2016,10:11:00 AM,10/30/2016 10:38,04:05:00 AM,Business,05:58:00 PM,Bryson City,Bryson City,6.5,
30-10-2016,10:51:00 AM,10/30/2016 11:21,05:05:00 AM,Business,05:54:00 PM,Bryson City,Bryson City,6.3,
30-10-2016,12:24:00 PM,10/30/2016 12:35,06:05:00 AM,Business,06:14:00 PM,Bryson City,Almond,6.6,
30-10-2016,12:58:00 PM,10/30/2016 13:18,07:05:00 AM,Business,05:41:00 PM,Almond,Bryson City,15.2,
30-10-2016,01:24:00 PM,10/30/2016 14:37,08:05:00 AM,Business,06:07:00 PM,Bryson City,Asheville,68.4,
30-10-2016,03:22:00 PM,10/30/2016 18:23,09:05:00 AM,Business,06:41:00 PM,Asheville,Mebane,195.9,
30-10-2016,06:26:00 PM,10/30/2016 19:39,10:05:00 AM,Business,05:43:00 PM,Mebane,Cary,45.2,
31-10-2016,06:11:00 PM,10/31/2016 18:20,11:05:00 AM,Business,03:39:00 PM,Cary,Morrisville,3.2,
31-10-2016,06:47:00 PM,10/31/2016 19:16,12:05:00 PM,Business,04:54:00 PM,Morrisville,Raleigh,10.3,
31-10-2016,08:18:00 PM,10/31/2016 20:44,01:05:00 PM,Business,05:18:00 PM,Raleigh,Cary,13.1,
31-10-2016,09:45:00 PM,10/31/2016 22:10,02:05:00 PM,Business,04:47:00 PM,Savon Height,Whitebridge,9.6,Errand/Supplies
11-01-2016 11:50,11:50:00 AM,11-01-2016 12:27,03:05:00 PM,Business,04:20:00 PM,Cary,Durham,16.5,
11-01-2016 16:29,04:29:00 PM,11-01-2016 17:02,04:05:00 PM,Business,03:15:00 AM,Durham,Cary,12.8,
11-01-2016 17:35,05:35:00 PM,11-01-2016 17:42,05:05:00 PM,Business,11:36:00 PM,Whitebridge,Whitebridge,1.2,
11-01-2016 19:14,07:14:00 PM,11-01-2016 19:20,06:05:00 PM,Business,11:30:00 PM,Whitebridge,Whitebridge,1,
11-01-2016 19:59,07:59:00 PM,11-01-2016 20:12,07:05:00 PM,Business,10:51:00 PM,Whitebridge,Whitebridge,4.1,
11-01-2016 20:41,08:41:00 PM,11-01-2016 20:55,08:05:00 PM,Business,11:06:00 PM,Whitebridge,Whitebridge,4.2,Meal/Entertain
11-02-2016 15:10,03:10:00 PM,11-02-2016 15:18,09:05:00 PM,Business,11:24:00 PM,Whitebridge,Westpark Place,1.4,
11-02-2016 15:45,03:45:00 PM,11-02-2016 15:52,10:05:00 PM,Business,05:55:00 AM,Westpark Place,Whitebridge,1.8,
11-02-2016 16:46,04:46:00 PM,11-02-2016 17:11,11:05:00 PM,Business,06:20:00 AM,Cary,Morrisville,8.5,Meeting
11-02-2016 17:34,05:34:00 PM,11-02-2016 17:49,12:05:00 AM,Business,06:19:00 AM,Morrisville,Morrisville,5,
11-02-2016 17:53,05:53:00 PM,11-02-2016 18:00,01:05:00 AM,Business,06:31:00 AM,Morrisville,Cary,3.8,
11-03-2016 11:28,11:28:00 AM,11-03-2016 11:34,02:05:00 AM,Business,07:12:00 AM,Whitebridge,Hazelwood,2.5,
11-03-2016 12:43,12:43:00 PM,11-03-2016 12:49,03:05:00 AM,Business,02:37:00 PM,Hazelwood,Whitebridge,2.4,
11-03-2016 13:42,01:42:00 PM,11-03-2016 13:47,04:05:00 AM,Business,02:22:00 PM,Whitebridge,Westpark Place,1.4,
11-03-2016 14:13,02:13:00 PM,11-03-2016 14:26,05:05:00 AM,Business,02:23:00 PM,Westpark Place,Whitebridge,1.8,
11-03-2016 18:51,06:51:00 PM,11-03-2016 19:08,06:05:00 AM,Business,02:52:00 PM,Cary,Morrisville,3.1,Meal/Entertain
11-03-2016 22:46,10:46:00 PM,11-03-2016 22:58,07:05:00 AM,Business,11:14:00 AM,Morrisville,Cary,3.1,Customer Visit
11-04-2016 10:02,10:02:00 AM,11-04-2016 10:18,08:05:00 AM,Business,08:19:00 AM,Cary,Morrisville,7.9,Temporary Site
11-04-2016 18:14,06:14:00 PM,11-04-2016 18:21,09:05:00 AM,Business,10:03:00 PM,San Jose,Santa Clara,3.8,
11-04-2016 21:04,09:04:00 PM,11-04-2016 21:20,10:05:00 AM,Business,02:51:00 PM,Agnew,Cory,4.3,
11-04-2016 22:12,10:12:00 PM,11-04-2016 22:25,11:05:00 AM,Business,01:01:00 PM,Cory,Agnew,3.9,
11-05-2016 08:34,08:34:00 AM,11-05-2016 08:43,12:05:00 PM,Business,12:53:00 PM,Agnew,Renaissance,2.2,
11-05-2016 17:29,05:29:00 PM,11-05-2016 17:40,01:05:00 PM,Business,03:31:00 AM,Renaissance,Agnew,2.8,
11-05-2016 19:20,07:20:00 PM,11-05-2016 19:28,02:05:00 PM,Business,07:36:00 PM,Agnew,Agnew,2.2,
11-06-2016 10:50,10:50:00 AM,11-06-2016 11:04,03:05:00 PM,Business,06:45:00 PM,Agnew,Renaissance,2.4,
11-06-2016 16:05,04:05:00 PM,11-06-2016 16:22,04:05:00 PM,Business,04:15:00 AM,Renaissance,Agnew,2.8,Meeting
11-06-2016 16:27,04:27:00 PM,11-06-2016 17:28,05:05:00 PM,Business,12:00:00 AM,Santa Clara,Berkeley,43.9,Customer Visit
11-06-2016 19:04,07:04:00 PM,11-06-2016 19:12,06:05:00 PM,Business,12:38:00 AM,Downtown,West Berkeley,1.8,
11-06-2016 20:06,08:06:00 PM,11-06-2016 20:21,07:05:00 PM,Business,11:01:00 PM,West Berkeley,Central,3.3,
11-07-2016 12:28,12:28:00 PM,11-07-2016 12:57,08:05:00 PM,Business,10:59:00 PM,Berkeley,San Francisco,11.8,Between Offices
11-07-2016 19:17,07:17:00 PM,11-07-2016 19:57,09:05:00 PM,Business,07:37:00 AM,San Francisco,Berkeley,13.2,Between Offices
11-08-2016 10:29,10:29:00 AM,11-08-2016 10:57,10:05:00 PM,Business,01:48:00 AM,Berkeley,San Francisco,12.2,Between Offices
11-08-2016 12:16,12:16:00 PM,11-08-2016 12:49,11:05:00 PM,Business,11:36:00 AM,San Francisco,Berkeley,11.3,Meeting
11-08-2016 13:41,01:41:00 PM,11-08-2016 14:01,12:05:00 AM,Business,10:49:00 AM,Berkeley,Emeryville,3.6,
11-08-2016 16:21,04:21:00 PM,11-08-2016 16:34,01:05:00 AM,Business,10:24:00 AM,Emeryville,Berkeley,3,
11-09-2016 13:08,01:08:00 PM,11-09-2016 13:41,02:05:00 AM,Business,08:44:00 AM,Berkeley,San Francisco,11.4,
11-09-2016 15:58,03:58:00 PM,11-09-2016 16:04,03:05:00 AM,Business,12:57:00 PM,NOMA,Downtown,0.9,
11-09-2016 17:31,05:31:00 PM,11-09-2016 18:03,04:05:00 AM,Business,11:07:00 AM,Downtown,Sunnyside,6.2,
11-09-2016 18:09,06:09:00 PM,11-09-2016 18:14,05:05:00 AM,Business,10:34:00 AM,Sunnyside,Ingleside,0.7,
11-09-2016 18:21,06:21:00 PM,11-09-2016 18:35,06:05:00 AM,Business,10:56:00 AM,Ingleside,Potrero Flats,5.5,Meeting
11-09-2016 18:40,06:40:00 PM,11-09-2016 19:17,07:05:00 AM,Business,11:44:00 AM,San Francisco,Oakland,12.7,Customer Visit
11-09-2016 20:52,08:52:00 PM,11-09-2016 21:02,08:05:00 AM,Business,12:25:00 PM,Oakland,Berkeley,2.6,
11-09-2016 21:56,09:56:00 PM,11-09-2016 22:02,09:05:00 AM,Business,11:13:00 AM,Central,Central,1.1,
11-10-2016 09:46,09:46:00 AM,11-10-2016 10:15,10:05:00 AM,Business,11:09:00 AM,Berkeley,San Francisco,12.6,Temporary Site
11-10-2016 10:20,10:20:00 AM,11-10-2016 10:31,11:05:00 AM,Business,12:19:00 AM,Tenderloin,SOMISSPO,1.2,
11-10-2016 14:57,02:57:00 PM,11-10-2016 15:07,12:05:00 PM,Business,12:45:00 AM,SOMISSPO,Tenderloin,1.1,
11-10-2016 15:17,03:17:00 PM,11-10-2016 15:22,01:05:00 PM,Business,09:08:00 PM,San Francisco,Oakland,9.9,Temporary Site
11-10-2016 15:30,03:30:00 PM,11-10-2016 15:53,02:05:00 PM,Business,09:48:00 PM,Oakland,Berkeley,6,Meeting
11-10-2016 19:18,07:18:00 PM,11-10-2016 19:21,03:05:00 PM,Business,10:35:00 PM,West Berkeley,Central,0.8,
11-11-2016 09:35,09:35:00 AM,11-11-2016 10:23,04:05:00 PM,Business,07:47:00 PM,Berkeley,Menlo Park,45.9,Customer Visit
11-11-2016 12:58,12:58:00 PM,11-11-2016 13:13,05:05:00 PM,Business,06:30:00 AM,Menlo Park,Palo Alto,4,
11-11-2016 14:20,02:20:00 PM,11-11-2016 14:32,06:05:00 PM,Business,04:07:00 AM,Palo Alto,Menlo Park,2.5,
11-11-2016 14:39,02:39:00 PM,11-11-2016 15:46,07:05:00 PM,Business,03:45:00 AM,Menlo Park,Berkeley,36.6,Customer Visit
11-11-2016 18:30,06:30:00 PM,11-11-2016 18:43,08:05:00 PM,Business,04:26:00 AM,Central,College Avenue,2.9,
11-11-2016 21:08,09:08:00 PM,11-11-2016 21:18,09:05:00 PM,Business,01:35:00 AM,College Avenue,Central,2.6,
11-12-2016 10:32,10:32:00 AM,11-12-2016 10:52,10:05:00 PM,Business,11:57:00 PM,Central,South,2.3,
11-12-2016 10:55,10:55:00 AM,11-12-2016 11:25,11:05:00 PM,Business,11:33:00 AM,South,Downtown,6.4,
11-12-2016 13:07,01:07:00 PM,11-12-2016 13:15,12:05:00 AM,Business,12:10:00 PM,Downtown,Central,1.4,
11-12-2016 13:46,01:46:00 PM,11-12-2016 13:50,01:05:00 AM,Business,10:58:00 AM,Central,West Berkeley,0.6,
11-12-2016 14:22,02:22:00 PM,11-12-2016 14:53,02:05:00 AM,Business,11:19:00 AM,West Berkeley,South,5.9,Meeting
11-12-2016 15:14,03:14:00 PM,11-12-2016 15:21,03:05:00 AM,Business,11:43:00 AM,South,Southwest Berkeley,0.8,
11-12-2016 15:25,03:25:00 PM,11-12-2016 15:36,04:05:00 AM,Business,11:51:00 AM,Berkeley,Emeryville,1.3,
11-12-2016 15:40,03:40:00 PM,11-12-2016 15:59,05:05:00 AM,Business,12:40:00 PM,Emeryville,Berkeley,3.7,Errand/Supplies
13-11-2016,08:54:00 AM,11/13/2016 9:02,06:05:00 AM,Business,01:25:00 PM,Central,Central,2.3,
13-11-2016,09:27:00 AM,11/13/2016 9:53,07:05:00 AM,Business,09:11:00 PM,Central,Central,2.6,
13-11-2016,10:31:00 AM,11/13/2016 10:37,08:05:00 AM,Business,09:38:00 PM,Central,Southside,1.9,
13-11-2016,11:04:00 AM,11/13/2016 11:16,09:05:00 AM,Business,09:34:00 PM,Southside,West Berkeley,2.1,
13-11-2016,12:22:00 PM,11/13/2016 12:51,10:05:00 AM,Business,10:01:00 PM,West Berkeley,Southside,4,Meeting
13-11-2016,01:05:00 PM,11/13/2016 13:11,11:05:00 AM,Business,09:43:00 PM,Southside,South Berkeley,0.9,
13-11-2016,01:14:00 PM,11/13/2016 13:18,12:05:00 PM,Business,10:00:00 PM,South Berkeley,Southside,0.9,
13-11-2016,02:35:00 PM,11/13/2016 14:46,01:05:00 PM,Business,10:51:00 PM,Southside,Central,2.4,
13-11-2016,03:14:00 PM,11/13/2016 15:24,02:05:00 PM,Business,10:30:00 PM,Central,Southside,1.9,
13-11-2016,03:47:00 PM,11/13/2016 15:59,03:05:00 PM,Business,10:51:00 PM,Southside,Central,1.9,
14-11-2016,11:24:00 AM,11/14/2016 12:13,04:05:00 PM,Business,11:18:00 PM,Berkeley,Mountain View,44.6,Customer Visit
14-11-2016,01:40:00 PM,11/14/2016 14:33,05:05:00 PM,Business,04:41:00 AM,Mountain View,Berkeley,43.6,Customer Visit
14-11-2016,03:27:00 PM,11/14/2016 15:36,06:05:00 PM,Business,03:25:00 AM,Berkeley,Emeryville,2.5,
14-11-2016,08:19:00 PM,11/14/2016 20:30,07:05:00 PM,Business,02:38:00 AM,Emeryville,Berkeley,3.7,Errand/Supplies
15-11-2016,01:59:00 PM,11/15/2016 14:06,08:05:00 PM,Business,10:46:00 PM,Berkeley,Oakland,5.1,
15-11-2016,02:09:00 PM,11/15/2016 14:26,09:05:00 PM,Business,06:06:00 AM,Oakland,San Francisco,9.7,Temporary Site
15-11-2016,08:44:00 PM,11/15/2016 21:00,10:05:00 PM,Business,06:56:00 AM,San Francisco,Berkeley,11.8,Temporary Site
16-11-2016,08:21:00 PM,11/16/2016 20:27,11:05:00 PM,Business,01:21:00 AM,Berkeley,El Cerrito,2.3,Temporary Site
16-11-2016,10:52:00 PM,11/16/2016 23:02,12:05:00 AM,Business,02:44:00 AM,El Cerrito,Berkeley,3.1,Meal/Entertain
17-11-2016,10:13:00 AM,11/17/2016 10:44,01:05:00 AM,Business,01:13:00 AM,Berkeley,Oakland,16.3,Customer Visit
18-11-2016,08:09:00 PM,11/18/2016 20:19,02:05:00 AM,Business,02:52:00 PM,Cary,Morrisville,3.1,Meal/Entertain
18-11-2016,09:23:00 PM,11/18/2016 21:34,03:05:00 AM,Business,05:56:00 AM,Morrisville,Cary,5.2,Meal/Entertain
18-11-2016,09:56:00 PM,11/18/2016 22:21,04:05:00 AM,Business,05:42:00 AM,Krendle Woods,Whitebridge,6.1,Meeting
19-11-2016,01:51:00 PM,11/19/2016 14:10,05:05:00 AM,Business,06:09:00 AM,Cary,Durham,10.3,Meeting
19-11-2016,02:30:00 PM,11/19/2016 14:51,06:05:00 AM,Business,03:14:00 PM,Durham,Cary,10.5,Meeting
19-11-2016,04:01:00 PM,11/19/2016 16:06,07:05:00 AM,Business,03:35:00 PM,Cary,Cary,1.5,
19-11-2016,04:27:00 PM,11/19/2016 16:41,08:05:00 AM,Business,03:04:00 PM,Cary,Cary,1.8,
19-11-2016,05:41:00 PM,11/19/2016 17:54,09:05:00 AM,Business,03:38:00 PM,Cary,Apex,5.4,Errand/Supplies
19-11-2016,09:14:00 PM,11/19/2016 21:35,10:05:00 AM,Business,03:24:00 PM,Apex,Cary,5.4,Customer Visit
20-11-2016,10:27:00 AM,11/20/2016 11:32,11:05:00 AM,Business,12:51:00 PM,Cary,Cary,39.2,Between Offices
20-11-2016,11:58:00 AM,11/20/2016 12:28,12:05:00 PM,Business,12:38:00 AM,Cary,Cary,6.4,Customer Visit
20-11-2016,02:58:00 PM,11/20/2016 15:07,01:05:00 PM,Business,12:07:00 AM,Cary,Cary,2.7,Meeting
20-11-2016,05:45:00 PM,11/20/2016 18:37,02:05:00 PM,Business,10:07:00 PM,Cary,Cary,18.5,Errand/Supplies
21-11-2016,01:37:00 PM,11/21/2016 13:49,03:05:00 PM,Business,08:20:00 PM,Cary,Cary,2.5,Meal/Entertain
21-11-2016,02:34:00 PM,11/21/2016 14:44,04:05:00 PM,Business,01:28:00 AM,Cary,Cary,2.1,Meal/Entertain
21-11-2016,05:50:00 PM,11/21/2016 18:04,05:05:00 PM,Business,01:31:00 AM,Cary,Unknown Location,6.7,Errand/Supplies
21-11-2016,06:18:00 PM,11/21/2016 18:27,06:05:00 PM,Business,11:15:00 PM,Unknown Location,Morrisville,3.5,Meal/Entertain
21-11-2016,06:43:00 PM,11/21/2016 18:51,07:05:00 PM,Business,11:47:00 PM,Morrisville,Cary,3.4,Errand/Supplies
22-11-2016,03:12:00 PM,11/22/2016 15:27,08:05:00 PM,Business,12:22:00 AM,Cary,Cary,5.5,Meeting
22-11-2016,03:31:00 PM,11/22/2016 15:44,09:05:00 PM,Business,04:53:00 AM,Cary,Cary,4.1,Meeting
22-11-2016,03:51:00 PM,11/22/2016 16:43,10:05:00 PM,Business,05:34:00 AM,Cary,Cary,12.7,Customer Visit
22-11-2016,06:18:00 PM,11/22/2016 18:28,11:05:00 PM,Business,06:14:00 AM,Cary,Morrisville,3,Meal/Entertain
22-11-2016,09:02:00 PM,11/22/2016 21:14,12:05:00 AM,Business,04:47:00 AM,Morrisville,Cary,3.5,Customer Visit
23-11-2016,03:34:00 PM,11/23/2016 15:50,01:05:00 AM,Business,03:03:00 AM,Cary,Cary,5.9,Meal/Entertain
23-11-2016,04:18:00 PM,11/23/2016 16:29,02:05:00 AM,Business,09:31:00 AM,Cary,Cary,1.9,
23-11-2016,04:49:00 PM,11/23/2016 17:00,03:05:00 AM,Business,09:47:00 AM,Cary,Cary,3.3,
23-11-2016,06:37:00 PM,11/23/2016 18:47,04:05:00 AM,Business,10:16:00 AM,Cary,Cary,1.3,
25-11-2016,11:47:00 AM,11/25/2016 12:04,05:05:00 AM,Business,09:28:00 AM,Cary,Durham,10.3,Meeting
25-11-2016,01:13:00 PM,11/25/2016 13:31,06:05:00 AM,Business,05:18:00 PM,Durham,Cary,11.1,Meeting
26-11-2016,03:54:00 PM,11/26/2016 15:59,07:05:00 AM,Business,04:52:00 PM,Cary,Cary,1.4,
26-11-2016,05:00:00 PM,11/26/2016 17:12,08:05:00 AM,Business,03:11:00 PM,Cary,Apex,5.1,Meeting
26-11-2016,05:36:00 PM,11/26/2016 17:56,09:05:00 AM,Business,03:05:00 PM,Apex,Holly Springs,9,Meeting
26-11-2016,06:29:00 PM,11/26/2016 19:04,10:05:00 AM,Business,03:29:00 PM,Holly Springs,Cary,13.3,Between Offices
26-11-2016,07:47:00 PM,11/26/2016 19:54,11:05:00 AM,Business,03:36:00 PM,Cary,Cary,2.5,Errand/Supplies
27-11-2016,03:59:00 PM,11/27/2016 16:06,12:05:00 PM,Business,03:18:00 PM,Cary,Morrisville,3.3,Meal/Entertain
27-11-2016,06:55:00 PM,11/27/2016 19:09,01:05:00 PM,Business,08:06:00 PM,Morrisville,Cary,2.9,
30-11-2016,11:03:00 AM,11/30/2016 11:34,02:05:00 PM,Business,06:10:00 PM,Cary,Raleigh,8.5,Customer Visit
